district,month,hour,day_of_week,risk_score,risk_level
16,4,12,0,0.2734,Low
10,7,21,0,0.9518,High
11,2,13,4,0.1658,Low
19,12,9,1,0.3631,Low
16,9,9,6,0.4594,Medium
12,9,18,0,0.3544,Low
2,6,23,4,0.9743,High
11,9,8,6,0.2817,Low
22,1,10,1,0.2407,Low
1,6,0,5,1.0,High
24,3,7,0,0.3883,Low
5,6,21,0,0.7024,High
21,5,16,0,0.3557,Low
14,12,8,5,0.4946,Medium
18,5,11,2,0.2478,Low
7,1,10,0,0.1243,Low
5,5,0,0,0.61,Medium
8,11,23,5,0.8529,High
21,6,0,2,0.8704,High
15,1,11,6,0.5957,Medium
25,10,7,6,0.5049,Medium
5,7,12,2,0.5484,Medium
13,1,1,3,0.6531,High
19,7,14,4,0.2976,Low
2,11,17,1,0.9502,High
5,12,14,1,0.4665,Medium
5,9,9,6,0.5274,Medium
6,7,7,4,0.6828,High
16,12,3,0,0.4235,Medium
2,10,6,1,0.69,High
5,12,14,6,0.5529,Medium
15,5,12,5,0.6107,Medium
1,3,9,1,0.6568,High
19,7,4,2,0.3084,Low
3,6,11,6,0.4815,Medium
19,8,1,3,0.6043,Medium
15,8,17,3,0.9171,High
3,10,12,5,0.575,Medium
8,11,23,6,0.7595,High
15,6,18,3,0.9246,High
1,7,9,6,0.7468,High
6,3,23,2,0.8987,High
22,4,12,0,0.2175,Low
17,7,18,2,0.5108,Medium
16,6,11,1,0.4577,Medium
13,3,4,1,0.3367,Low
1,10,2,4,0.8913,High
3,7,16,5,0.5498,Medium
24,3,14,3,0.249,Low
6,10,8,1,0.7086,High
20,8,20,2,0.5184,Medium
21,7,2,5,0.8568,High
3,4,3,5,0.7767,High
15,1,21,2,0.7536,High
15,6,7,4,0.7443,High
11,5,17,4,0.5017,Medium
22,9,1,6,0.5962,Medium
6,10,11,6,0.6694,High
6,6,2,4,0.9257,High
9,1,11,4,0.53,Medium
14,3,21,4,0.3401,Low
11,2,8,4,0.2962,Low
24,3,8,4,0.3139,Low
6,1,5,4,0.4147,Medium
18,11,9,4,0.2693,Low
20,2,2,4,0.3395,Low
15,8,15,3,0.702,High
22,3,20,5,0.5278,Medium
9,9,21,6,0.8572,High
11,11,8,1,0.4096,Medium
2,11,8,4,0.6852,High
6,4,2,6,0.8415,High
23,2,22,2,0.5632,Medium
14,12,8,2,0.3221,Low
14,7,11,1,0.356,Low
24,9,2,2,0.5694,Medium
13,5,4,4,0.4389,Medium
25,1,0,6,0.5296,Medium
5,9,8,4,0.507,Medium
9,9,16,5,0.7353,High
25,7,3,4,0.6359,Medium
11,1,13,1,0.1231,Low
7,4,19,1,0.4512,Medium
2,1,23,3,0.8245,High
24,3,4,5,0.3727,Low
12,7,11,4,0.3041,Low
5,1,12,5,0.367,Low
24,8,12,0,0.2705,Low
2,10,18,6,0.9279,High
14,4,16,2,0.2428,Low
7,4,16,3,0.2811,Low
5,12,19,4,0.5849,Medium
4,12,6,2,0.4429,Medium
10,1,14,0,0.5576,Medium
16,5,23,6,0.5741,Medium
6,8,0,0,0.9224,High
21,8,7,4,0.5719,Medium
6,7,20,4,0.8404,High
9,7,21,5,0.8486,High
1,8,7,5,0.9484,High
16,8,9,6,0.4687,Medium
17,1,16,4,0.1246,Low
13,2,0,2,0.5229,Medium
6,10,23,5,0.9444,High
2,8,13,2,0.6345,Medium
8,1,7,3,0.4555,Medium
23,9,19,5,0.5586,Medium
22,9,14,1,0.2629,Low
4,12,20,5,0.6708,High
9,10,17,5,0.9482,High
23,2,0,0,0.4276,Medium
7,12,22,6,0.6767,High
21,6,9,6,0.546,Medium
1,4,3,6,0.9675,High
14,10,6,4,0.3887,Low
2,7,18,1,0.8062,High
8,2,10,6,0.4924,Medium
11,10,19,0,0.4388,Medium
5,1,9,5,0.4804,Medium
18,9,23,1,0.5102,Medium
12,12,16,1,0.1961,Low
21,12,6,6,0.5447,Medium
24,9,6,5,0.3517,Low
20,12,21,6,0.5466,Medium
19,9,0,1,0.425,Medium
5,5,9,5,0.5207,Medium
7,12,3,2,0.497,Medium
2,3,7,3,0.6938,High
17,6,1,2,0.5778,Medium
13,10,9,1,0.4583,Medium
11,1,1,6,0.4997,Medium
5,10,20,2,0.6984,High
13,8,16,6,0.5946,Medium
23,10,7,4,0.4503,Medium
13,4,19,4,0.478,Medium
8,2,5,4,0.3002,Low
11,11,5,4,0.2889,Low
8,4,19,1,0.5313,Medium
10,1,20,0,0.789,High
25,10,5,6,0.3833,Low
11,10,16,3,0.2896,Low
1,8,5,0,0.6672,High
7,6,13,3,0.2822,Low
8,1,6,0,0.2509,Low
6,1,5,5,0.6297,Medium
14,2,3,6,0.5553,Medium
20,7,5,4,0.3277,Low
7,2,1,6,0.58,Medium
3,3,0,5,0.6559,High
2,12,21,4,0.7192,High
22,11,15,2,0.3203,Low
18,9,16,6,0.4043,Medium
22,1,9,2,0.2398,Low
3,9,19,1,0.6383,Medium
14,6,5,3,0.2987,Low
18,9,5,6,0.2157,Low
13,12,7,3,0.4129,Medium
8,10,11,1,0.5222,Medium
4,11,10,4,0.4612,Medium
15,8,0,2,0.9201,High
12,7,0,1,0.5266,Medium
14,10,7,4,0.3838,Low
20,7,12,0,0.4878,Medium
7,6,4,1,0.2469,Low
24,11,4,1,0.3314,Low
12,8,9,4,0.3963,Low
9,9,18,5,0.7966,High
10,8,9,0,0.6313,Medium
8,9,8,2,0.5151,Medium
20,5,7,6,0.3521,Low
2,3,9,1,0.6326,Medium
16,4,23,1,0.5558,Medium
21,4,2,5,0.6936,High
23,9,12,1,0.2589,Low
18,9,10,2,0.2874,Low
20,1,4,2,0.2833,Low
22,5,0,0,0.5218,Medium
24,2,1,0,0.4797,Medium
10,5,11,3,0.4847,Medium
6,11,22,3,1.0,High
6,5,12,2,0.584,Medium
22,3,16,5,0.4106,Medium
20,4,1,1,0.5206,Medium
13,7,20,2,0.6436,Medium
19,10,20,3,0.469,Medium
17,4,5,6,0.3298,Low
2,3,21,5,0.873,High
18,10,14,3,0.3392,Low
7,4,14,4,0.2642,Low
14,11,12,3,0.3542,Low
22,2,14,0,0.1383,Low
15,1,8,4,0.5936,Medium
8,5,11,5,0.5163,Medium
9,9,6,4,0.546,Medium
21,9,23,1,0.6161,Medium
11,1,20,3,0.3592,Low
3,12,8,3,0.5309,Medium
20,1,1,4,0.3235,Low
14,8,6,2,0.4455,Medium
8,7,1,6,0.9481,High
3,7,23,0,0.8216,High
18,9,12,6,0.2966,Low
23,12,11,6,0.41,Medium
14,5,20,3,0.4174,Medium
20,8,23,2,0.5872,Medium
8,7,20,3,0.629,Medium
17,2,14,2,0.1918,Low
8,2,2,0,0.583,Medium
5,4,18,0,0.5492,Medium
12,1,5,0,0.2705,Low
2,10,6,0,0.7388,High
17,5,10,1,0.2913,Low
13,5,22,4,0.6415,Medium
22,1,2,3,0.4689,Medium
14,5,1,3,0.4572,Medium
9,4,20,5,0.921,High
9,12,18,5,0.8969,High
9,10,6,2,0.7405,High
20,11,10,5,0.3189,Low
6,5,10,1,0.6006,Medium
12,4,2,5,0.5717,Medium
10,9,23,3,0.8697,High
22,9,6,5,0.3624,Low
5,3,10,0,0.3303,Low
18,3,23,3,0.5782,Medium
7,3,11,2,0.3185,Low
13,7,12,3,0.5877,Medium
1,1,0,2,0.7615,High
6,4,6,0,0.644,Medium
21,9,19,2,0.6434,Medium
21,12,19,3,0.5335,Medium
8,8,3,6,0.7942,High
9,3,2,3,0.7706,High
7,8,16,2,0.2958,Low
10,6,2,1,0.7839,High
8,10,9,2,0.509,Medium
2,11,4,3,0.7069,High
18,3,15,0,0.1911,Low
15,12,16,6,0.7406,High
24,9,1,2,0.4997,Medium
6,10,16,0,0.6968,High
24,7,7,6,0.5351,Medium
14,8,8,3,0.4205,Medium
25,10,6,3,0.3278,Low
25,11,0,4,0.5784,Medium
22,2,19,3,0.289,Low
24,3,7,2,0.3375,Low
18,7,8,2,0.2818,Low
24,2,19,4,0.3077,Low
3,6,15,2,0.4405,Medium
1,7,17,1,0.8122,High
23,11,1,5,0.6355,Medium
1,11,19,3,0.8248,High
14,6,7,3,0.3178,Low
1,5,21,6,0.8824,High
1,9,23,4,0.7869,High
4,3,17,3,0.6165,Medium
12,5,15,1,0.1834,Low
15,5,18,3,0.6341,Medium
4,8,21,2,0.7992,High
10,8,0,5,1.0,High
11,1,13,3,0.1688,Low
6,6,21,1,0.9584,High
10,12,5,5,0.6706,High
12,6,11,2,0.42,Medium
3,11,0,2,0.7524,High
15,10,18,5,0.8096,High
16,2,0,6,0.529,Medium
10,5,21,1,0.7059,High
22,6,5,6,0.4169,Medium
23,3,15,4,0.3269,Low
11,1,14,4,0.1529,Low
16,9,11,6,0.3931,Low
17,2,5,3,0.2334,Low
14,4,14,0,0.2601,Low
16,9,17,6,0.3765,Low
14,9,0,2,0.4324,Medium
6,8,19,6,0.9911,High
10,4,15,1,0.5524,Medium
17,1,10,6,0.2311,Low
23,11,8,1,0.4493,Medium
10,11,15,2,0.7025,High
21,7,15,1,0.486,Medium
10,2,0,6,0.9213,High
14,8,22,4,0.6073,Medium
20,10,18,4,0.5308,Medium
17,10,17,5,0.5044,Medium
9,11,1,2,1.0,High
15,2,6,4,0.5309,Medium
7,10,23,2,0.6217,Medium
2,3,16,5,0.6442,Medium
4,6,6,3,0.5254,Medium
20,4,2,0,0.531,Medium
24,2,12,1,0.1929,Low
18,1,22,1,0.5066,Medium
11,3,11,5,0.375,Low
5,4,12,1,0.5054,Medium
8,9,5,5,0.4599,Medium
22,9,23,1,0.5797,Medium
20,5,23,0,0.5728,Medium
5,12,16,1,0.3461,Low
2,5,14,6,0.6401,Medium
5,7,3,2,0.7364,High
3,8,17,1,0.7072,High
12,3,23,0,0.5565,Medium
19,12,23,0,0.5773,Medium
7,5,2,4,0.4936,Medium
19,7,19,1,0.4744,Medium
4,11,12,2,0.5341,Medium
23,2,0,4,0.4322,Medium
14,9,19,0,0.3973,Low
19,3,20,3,0.3835,Low
18,7,11,6,0.4597,Medium
7,12,23,3,0.5568,Medium
15,9,3,0,0.9786,High
21,9,11,0,0.3795,Low
1,3,20,1,0.7901,High
12,2,18,1,0.3887,Low
24,11,18,1,0.4617,Medium
19,5,4,0,0.288,Low
23,5,1,2,0.4811,Medium
6,8,0,6,1.0,High
13,6,4,0,0.489,Medium
6,12,9,1,0.7239,High
13,7,16,6,0.5362,Medium
15,11,13,0,0.6411,Medium
16,8,4,2,0.4725,Medium
8,9,3,5,0.7832,High
13,4,12,5,0.4879,Medium
13,5,15,6,0.4364,Medium
20,4,12,0,0.2868,Low
20,9,23,6,0.7169,High
12,12,17,1,0.4155,Medium
19,2,6,5,0.2299,Low
17,8,7,0,0.3519,Low
3,11,4,2,0.4142,Medium
15,7,15,3,0.6395,Medium
17,7,13,5,0.3601,Low
6,8,2,2,0.9048,High
24,11,5,3,0.3993,Low
19,11,12,4,0.3248,Low
12,1,16,6,0.2658,Low
4,1,18,2,0.3856,Low
21,7,10,2,0.4441,Medium
23,2,9,0,0.2829,Low
12,12,20,5,0.4373,Medium
22,4,21,6,0.4494,Medium
2,12,8,0,0.6014,Medium
7,6,10,1,0.4342,Medium
16,5,1,0,0.6489,Medium
24,5,22,2,0.6076,Medium
12,11,5,5,0.3964,Low
16,6,10,0,0.3967,Low
14,10,8,4,0.3801,Low
1,7,16,0,0.6358,Medium
22,2,13,3,0.1932,Low
9,12,19,0,0.7201,High
7,11,2,5,0.6259,Medium
5,4,16,6,0.4912,Medium
10,7,3,5,1.0,High
10,5,9,6,0.7791,High
25,11,12,2,0.3704,Low
18,12,21,5,0.4563,Medium
7,10,0,4,0.6055,Medium
25,9,8,0,0.2496,Low
18,6,20,6,0.5333,Medium
13,4,2,5,0.7295,High
11,11,14,4,0.3072,Low
10,11,9,3,0.769,High
22,12,11,2,0.3014,Low
9,10,0,6,1.0,High
15,4,13,4,0.6385,Medium
14,3,1,5,0.6228,Medium
3,6,7,5,0.6067,Medium
24,8,2,6,0.8422,High
14,1,9,4,0.3725,Low
21,2,8,0,0.4509,Medium
16,4,4,5,0.2231,Low
23,7,0,4,0.7169,High
3,12,4,3,0.3454,Low
8,2,11,2,0.4186,Medium
2,11,19,3,0.8008,High
24,12,6,0,0.2936,Low
2,10,10,3,0.6535,High
23,12,0,2,0.5081,Medium
18,8,15,0,0.3483,Low
7,3,2,2,0.4719,Medium
17,2,4,4,0.1979,Low
6,7,7,4,0.7285,High
10,11,23,6,1.0,High
7,12,18,0,0.2958,Low
4,10,15,2,0.4973,Medium
11,9,10,5,0.3041,Low
16,4,20,0,0.3685,Low
17,2,8,5,0.3471,Low
6,9,10,2,0.596,Medium
20,10,17,4,0.4364,Medium
19,5,11,6,0.4251,Medium
20,10,10,0,0.38,Low
22,7,6,5,0.4166,Medium
21,10,22,3,0.8379,High
18,5,17,4,0.3813,Low
15,12,5,3,0.6382,Medium
2,5,7,1,0.7357,High
19,6,12,0,0.3594,Low
6,5,2,5,1.0,High
12,8,23,6,0.6877,High
1,11,2,6,1.0,High
23,12,22,2,0.5963,Medium
24,11,14,4,0.3813,Low
23,4,7,4,0.3332,Low
11,3,14,4,0.2765,Low
19,3,0,0,0.5038,Medium
22,2,2,3,0.3387,Low
4,8,11,2,0.5327,Medium
21,7,8,2,0.5479,Medium
19,6,6,2,0.2795,Low
21,2,0,1,0.5592,Medium
6,2,20,2,0.65,High
8,10,10,5,0.6496,Medium
22,1,9,5,0.375,Low
9,12,18,0,0.8621,High
10,10,1,1,0.9653,High
10,2,12,3,0.6025,Medium
10,9,16,4,0.6508,High
4,1,1,3,0.5255,Medium
18,10,0,1,0.585,Medium
12,4,21,6,0.4938,Medium
25,2,2,1,0.5233,Medium
11,5,9,4,0.279,Low
16,10,0,3,0.5548,Medium
19,8,13,1,0.3208,Low
11,1,21,3,0.4192,Medium
23,9,5,0,0.2692,Low
4,7,17,3,0.6888,High
12,5,19,0,0.4901,Medium
17,5,13,6,0.3431,Low
24,9,11,6,0.3359,Low
13,9,10,5,0.4877,Medium
4,2,14,1,0.3225,Low
6,8,20,3,0.8828,High
7,5,5,3,0.2751,Low
8,2,21,1,0.5395,Medium
2,9,1,0,0.8908,High
9,4,13,6,0.6784,High
10,5,4,0,0.5615,Medium
19,7,14,2,0.3065,Low
1,2,4,3,0.5602,Medium
16,5,9,1,0.3058,Low
18,8,13,6,0.377,Low
8,12,17,1,0.5766,Medium
10,11,22,6,1.0,High
22,1,1,1,0.5241,Medium
11,12,16,3,0.2465,Low
17,11,5,6,0.4236,Medium
25,8,0,5,0.6181,Medium
7,2,3,4,0.5336,Medium
3,4,19,1,0.6858,High
7,11,21,1,0.5354,Medium
6,12,14,6,0.6815,High
3,3,20,4,0.535,Medium
8,2,3,1,0.5546,Medium
1,10,21,3,0.8463,High
5,10,4,6,0.5267,Medium
24,2,22,5,0.3778,Low
19,10,20,5,0.5221,Medium
13,6,18,4,0.7141,High
11,3,14,2,0.3017,Low
22,10,13,4,0.4422,Medium
11,4,12,5,0.3987,Low
2,4,17,6,0.7411,High
9,2,0,6,0.9074,High
2,4,20,0,0.7648,High
21,2,10,2,0.408,Medium
19,4,11,1,0.2135,Low
12,8,23,1,0.6001,Medium
9,9,2,5,0.9961,High
9,4,22,3,0.8934,High
23,4,15,1,0.2557,Low
10,7,3,6,0.9726,High
5,1,15,6,0.4721,Medium
9,7,22,0,1.0,High
23,9,20,2,0.4855,Medium
18,4,5,3,0.2728,Low
10,2,23,5,0.8604,High
17,4,7,0,0.2324,Low
10,2,5,2,0.5252,Medium
14,10,20,3,0.4396,Medium
4,7,3,4,0.6329,Medium
10,6,1,1,0.8715,High
24,12,7,1,0.2058,Low
22,11,2,0,0.6643,High
18,2,15,1,0.2816,Low
5,6,5,3,0.5211,Medium
9,9,16,2,0.6315,Medium
6,11,20,2,0.8671,High
16,8,2,2,0.6299,Medium
22,9,13,5,0.3166,Low
23,5,0,2,0.485,Medium
16,10,6,2,0.3986,Low
11,2,23,5,0.5086,Medium
21,5,9,1,0.4091,Medium
15,10,19,2,0.8057,High
19,3,1,6,0.7102,High
3,11,13,0,0.6034,Medium
16,4,7,1,0.4297,Medium
21,7,19,2,0.7997,High
20,2,5,3,0.172,Low
5,6,4,4,0.5821,Medium
9,11,11,2,0.6807,High
5,1,10,5,0.3866,Low
4,10,19,2,0.725,High
13,3,22,1,0.67,High
20,11,17,1,0.412,Medium
17,7,0,4,0.5689,Medium
20,11,0,0,0.4641,Medium
12,12,4,6,0.349,Low
20,5,6,0,0.3121,Low
25,12,11,0,0.3639,Low
20,8,4,2,0.4233,Medium
7,7,13,5,0.5407,Medium
1,7,19,6,0.9097,High
16,1,8,1,0.1401,Low
7,1,17,2,0.4546,Medium
2,6,17,1,0.7793,High
12,8,9,6,0.5575,Medium
11,3,16,4,0.171,Low
8,8,4,0,0.5178,Medium
1,8,4,0,0.6399,Medium
3,1,0,1,0.631,Medium
8,11,5,5,0.5423,Medium
8,5,20,3,0.5912,Medium
11,9,6,1,0.2021,Low
21,11,10,1,0.4456,Medium
5,10,0,3,0.643,Medium
8,10,2,6,0.9122,High
21,11,12,1,0.4189,Medium
9,12,15,0,0.6444,Medium
17,3,12,5,0.3157,Low
5,9,8,5,0.4343,Medium
19,11,5,2,0.2732,Low
19,9,17,1,0.3907,Low
2,1,2,3,0.8007,High
19,2,18,5,0.4036,Medium
23,3,17,0,0.4844,Medium
15,4,4,0,0.6163,Medium
8,12,2,0,0.6872,High
24,5,21,4,0.389,Low
8,5,4,2,0.3919,Low
1,10,10,3,0.6795,High
14,11,9,4,0.4319,Medium
11,5,13,6,0.3303,Low
7,3,18,3,0.5147,Medium
18,6,18,2,0.4223,Medium
15,4,3,1,0.9228,High
10,9,20,6,0.7957,High
4,12,9,5,0.6023,Medium
21,2,23,3,0.5779,Medium
1,11,17,4,0.8189,High
14,1,16,6,0.2892,Low
20,7,22,3,0.5508,Medium
20,9,7,2,0.2637,Low
25,10,4,5,0.482,Medium
9,9,7,3,0.6243,Medium
13,3,7,1,0.5071,Medium
17,12,3,2,0.401,Medium
24,11,9,0,0.4149,Medium
20,1,18,4,0.3695,Low
4,9,8,1,0.503,Medium
5,7,14,4,0.4712,Medium
18,8,19,1,0.507,Medium
17,11,5,5,0.4435,Medium
21,6,17,5,0.5533,Medium
7,10,22,0,0.5877,Medium
10,6,11,0,0.6795,High
9,11,6,0,0.7527,High
13,4,21,1,0.5539,Medium
18,2,11,4,0.1807,Low
12,1,13,3,0.1747,Low
8,6,13,4,0.404,Medium
23,9,10,6,0.321,Low
18,10,16,3,0.337,Low
5,10,17,1,0.6317,Medium
7,2,2,6,0.5017,Medium
15,1,18,1,0.6896,High
3,1,5,2,0.3805,Low
18,7,7,5,0.5506,Medium
6,1,2,3,0.7899,High
6,9,19,4,0.6979,High
20,9,8,6,0.3949,Low
1,11,11,5,0.808,High
21,3,7,5,0.6011,Medium
17,11,7,3,0.4244,Medium
11,2,0,0,0.3872,Low
24,9,6,5,0.3615,Low
2,3,9,5,0.7154,High
25,2,15,1,0.2286,Low
9,4,3,5,0.9384,High
19,7,12,0,0.3819,Low
6,4,21,0,0.7298,High
25,8,16,5,0.3781,Low
7,12,10,5,0.2655,Low
4,5,14,0,0.3146,Low
3,2,23,3,0.5792,Medium
2,10,15,1,0.6549,High
10,4,8,4,0.7475,High
10,12,15,4,0.7006,High
17,7,11,6,0.2927,Low
16,1,8,1,0.3511,Low
1,7,14,0,0.7814,High
12,3,16,3,0.3127,Low
20,7,11,6,0.5406,Medium
20,3,9,4,0.443,Medium
25,12,5,1,0.3651,Low
10,12,5,3,0.6223,Medium
1,8,0,5,1.0,High
16,4,1,6,0.6481,Medium
11,1,9,1,0.2089,Low
4,1,7,6,0.4585,Medium
3,4,17,6,0.5441,Medium
25,9,9,6,0.3586,Low
13,5,8,1,0.4831,Medium
21,5,19,4,0.561,Medium
15,3,10,3,0.646,Medium
25,5,3,4,0.6624,High
10,7,4,5,0.7864,High
6,3,6,2,0.5769,Medium
11,5,16,5,0.2831,Low
25,12,8,1,0.3983,Low
1,3,14,2,0.5704,Medium
20,1,5,6,0.3063,Low
4,6,4,1,0.5451,Medium
10,3,12,6,0.7376,High
22,2,20,5,0.3622,Low
15,3,16,0,0.648,Medium
1,5,0,0,0.8768,High
21,5,22,2,0.6028,Medium
15,9,17,2,0.7102,High
3,12,13,0,0.458,Medium
1,11,11,6,0.8933,High
6,9,3,4,0.8969,High
19,2,7,2,0.2231,Low
4,11,5,4,0.3758,Low
12,6,19,0,0.5536,Medium
25,9,22,6,0.6323,Medium
2,9,22,5,0.9838,High
17,11,16,0,0.3695,Low
6,6,0,0,0.9928,High
12,1,20,3,0.3104,Low
15,1,6,6,0.7427,High
17,9,5,2,0.3059,Low
1,3,16,5,0.814,High
14,5,22,0,0.5284,Medium
23,6,16,0,0.2644,Low
2,1,13,3,0.5293,Medium
4,1,1,5,0.6845,High
20,4,15,0,0.3407,Low
2,6,12,0,0.7211,High
22,8,15,6,0.3624,Low
14,7,12,4,0.2664,Low
18,2,10,1,0.1443,Low
8,4,22,1,0.7379,High
20,5,0,0,0.4907,Medium
1,8,12,1,0.6744,High
16,7,11,2,0.2749,Low
7,4,4,1,0.3232,Low
6,8,14,2,0.7734,High
22,11,2,4,0.5981,Medium
19,8,3,3,0.6823,High
10,4,14,4,0.6691,High
23,11,14,1,0.373,Low
6,12,13,3,0.6562,High
10,12,23,5,0.8684,High
25,2,8,5,0.3658,Low
19,3,5,4,0.356,Low
3,5,10,2,0.4199,Medium
20,1,15,5,0.2279,Low
3,5,12,6,0.4606,Medium
20,4,10,1,0.337,Low
6,5,1,6,0.94,High
17,12,17,2,0.394,Low
18,12,8,1,0.3403,Low
10,1,14,4,0.5598,Medium
6,10,13,0,0.6943,High
13,7,9,4,0.5886,Medium
6,10,6,5,0.6864,High
12,9,3,1,0.6353,Medium
14,5,14,2,0.2415,Low
17,3,19,1,0.3838,Low
22,9,17,6,0.5521,Medium
25,6,21,2,0.5282,Medium
8,12,22,3,0.7175,High
5,6,22,4,0.7863,High
4,10,11,6,0.4338,Medium
6,10,5,1,0.6444,Medium
11,3,5,0,0.2746,Low
5,1,11,1,0.2857,Low
22,4,20,5,0.4903,Medium
14,4,23,0,0.5324,Medium
10,3,4,0,0.6153,Medium
11,11,8,1,0.3623,Low
3,5,22,1,0.6184,Medium
23,9,1,1,0.5403,Medium
8,9,11,1,0.3387,Low
21,8,10,6,0.5922,Medium
5,12,2,1,0.6995,High
20,10,23,4,0.5773,Medium
21,6,8,0,0.5712,Medium
10,4,7,5,0.71,High
8,2,1,4,0.6216,Medium
21,12,4,0,0.3676,Low
9,10,15,6,0.7499,High
15,3,8,6,0.7557,High
1,9,7,3,0.6619,High
23,1,3,4,0.4411,Medium
5,7,13,4,0.575,Medium
15,10,11,2,0.6429,Medium
4,6,22,0,0.6861,High
19,2,18,1,0.3743,Low
10,5,18,5,0.7586,High
23,2,18,5,0.4103,Medium
2,9,21,2,0.774,High
5,5,12,0,0.4403,Medium
18,6,18,3,0.4516,Medium
23,4,2,4,0.4986,Medium
6,1,7,1,0.6314,Medium
10,3,23,4,0.865,High
15,5,13,5,0.6972,High
23,3,6,1,0.3114,Low
9,8,3,5,1.0,High
13,2,16,0,0.3182,Low
18,12,20,5,0.4871,Medium
25,2,12,2,0.1024,Low
7,1,11,2,0.24,Low
2,12,8,3,0.6745,High
16,1,6,6,0.3972,Low
2,4,12,1,0.5789,Medium
4,8,2,4,0.6453,Medium
2,8,7,4,0.6583,High
17,8,10,5,0.4144,Medium
6,11,4,3,0.7335,High
10,1,9,1,0.6001,Medium
14,1,1,3,0.4919,Medium
15,7,1,3,0.9825,High
21,7,21,5,0.722,High
12,10,2,4,0.5867,Medium
19,5,5,6,0.4054,Medium
11,8,15,2,0.2892,Low
1,6,18,2,0.9358,High
25,1,19,5,0.4372,Medium
8,7,14,0,0.4253,Medium
22,8,9,0,0.3977,Low
6,12,11,6,0.7456,High
12,8,12,6,0.4475,Medium
20,10,14,2,0.3427,Low
16,9,21,6,0.5645,Medium
18,3,6,1,0.3222,Low
12,2,15,5,0.3109,Low
20,8,12,4,0.3277,Low
2,11,0,3,0.9323,High
7,4,22,0,0.5288,Medium
9,2,8,4,0.6067,Medium
18,2,0,3,0.5819,Medium
9,2,5,3,0.466,Medium
25,5,13,3,0.2634,Low
8,8,18,0,0.6057,Medium
1,9,3,6,0.9832,High
5,11,2,5,0.8397,High
16,6,4,6,0.448,Medium
14,8,13,2,0.2291,Low
13,6,17,0,0.6722,High
11,1,1,5,0.4658,Medium
20,11,22,1,0.5018,Medium
23,9,15,1,0.3383,Low
13,10,3,6,0.9177,High
15,7,3,3,0.9694,High
24,2,23,2,0.4768,Medium
16,3,10,4,0.2078,Low
13,2,6,5,0.3814,Low
8,9,15,2,0.3802,Low
18,8,17,5,0.5743,Medium
19,5,10,3,0.1889,Low
15,4,4,5,0.7328,High
10,7,2,5,1.0,High
23,9,1,1,0.5208,Medium
4,8,13,6,0.5786,Medium
6,8,4,2,0.7808,High
8,11,2,6,0.872,High
24,2,2,1,0.5178,Medium
7,12,23,3,0.5749,Medium
12,12,14,5,0.3504,Low
18,10,18,2,0.5496,Medium
18,9,22,3,0.5795,Medium
19,2,23,2,0.477,Medium
4,8,15,0,0.3751,Low
1,5,11,1,0.5391,Medium
5,11,4,3,0.5637,Medium
7,6,20,4,0.3801,Low
11,10,2,1,0.5439,Medium
21,9,10,6,0.4112,Medium
23,8,6,6,0.2832,Low
21,5,5,1,0.4419,Medium
11,6,13,5,0.4396,Medium
10,5,15,6,0.6573,High
24,9,22,3,0.5975,Medium
7,11,9,1,0.2836,Low
16,12,3,3,0.4887,Medium
1,5,15,0,0.5804,Medium
1,6,18,1,0.9551,High
12,1,6,4,0.2034,Low
16,8,2,3,0.6234,Medium
5,8,2,0,0.7417,High
14,8,15,0,0.3082,Low
18,12,3,2,0.5594,Medium
9,7,10,3,0.7451,High
2,7,9,3,0.8585,High
12,6,0,3,0.504,Medium
25,7,17,6,0.4976,Medium
10,9,18,2,0.7297,High
2,5,10,0,0.7078,High
15,9,15,4,0.5745,Medium
4,9,21,2,0.6467,Medium
19,4,19,3,0.3288,Low
22,9,8,5,0.4102,Medium
4,8,6,3,0.5043,Medium
25,11,4,3,0.2782,Low
9,5,9,6,0.7635,High
13,10,10,4,0.4746,Medium
10,11,22,5,1.0,High
14,3,21,3,0.462,Medium
25,9,19,2,0.4017,Medium
3,3,4,3,0.4235,Medium
3,3,21,0,0.658,High
20,3,16,5,0.2934,Low
16,1,17,0,0.3216,Low
9,6,14,0,0.7253,High
14,3,11,6,0.3671,Low
22,10,1,5,0.5593,Medium
16,3,6,3,0.2336,Low
9,9,2,5,0.9087,High
24,7,11,2,0.4258,Medium
23,8,13,6,0.4276,Medium
5,1,3,6,0.5721,Medium
13,8,4,0,0.5669,Medium
15,8,18,0,0.9016,High
25,12,13,5,0.2806,Low
4,12,22,1,0.7094,High
14,8,20,5,0.5583,Medium
20,6,14,6,0.4601,Medium
24,10,6,6,0.5285,Medium
20,5,0,4,0.5281,Medium
7,4,21,3,0.3214,Low
4,11,16,3,0.4458,Medium
17,9,5,5,0.3169,Low
9,7,11,5,0.765,High
4,12,18,3,0.522,Medium
3,1,23,0,0.5946,Medium
19,11,13,2,0.272,Low
9,1,9,0,0.5666,Medium
8,1,6,2,0.3356,Low
7,4,19,3,0.4594,Medium
7,9,19,1,0.3071,Low
4,3,23,2,0.6005,Medium
19,10,11,4,0.3315,Low
12,1,21,5,0.3676,Low
20,1,14,5,0.2783,Low
6,3,6,1,0.7112,High
12,11,4,2,0.2749,Low
20,7,3,0,0.5156,Medium
4,8,0,4,0.7452,High
